,district,odate,rainfall,temp_min,temp_max,avg_temp,max_temp_pred,avg_temp_pred,temp_range,heatwave_pred
4908,Khammam,2021-12-14,0.0,19.757142857142856,32.10476190476191,25.93095238095238,32.603453603899226,26.289587384100678,6.313866219798548,True
4909,Khammam,2021-12-15,0.004761904761904762,18.652380952380952,31.83809523809524,25.245238095238093,32.159900483463055,25.776550944223683,6.383349539239372,True
4910,Khammam,2021-12-16,0.0,17.347619047619048,30.823809523809523,24.085714285714285,31.652603574580223,24.862491382501425,6.790112192078798,True
4911,Khammam,2021-12-17,0.0,16.023809523809526,31.14761904761905,23.585714285714285,31.633699830269563,24.48585079005612,7.147849040213444,True
4912,Khammam,2021-12-18,0.0,14.676190476190476,31.280952380952378,22.978571428571428,31.87985163419766,23.911934278208722,7.967917355988938,True
4913,Khammam,2021-12-19,0.0,14.595238095238095,31.138095238095236,22.866666666666667,31.39227372051408,23.739560155464492,7.652713565049588,True
4914,Khammam,2021-12-20,0.0,15.385714285714286,31.104761904761908,23.245238095238093,31.624323637412303,23.901170359409466,7.723153278002837,True
4915,Khammam,2021-12-21,0.0,12.595238095238095,30.414285714285718,21.504761904761907,30.785451188151896,22.37108200278363,8.414369185368265,True
4916,Khammam,2021-12-22,0.0,11.995238095238095,31.066666666666666,21.530952380952378,31.573447341625442,22.484615626000295,9.088831715625147,True
4917,Khammam,2021-12-23,0.0,13.604761904761904,32.09047619047619,22.847619047619048,31.95387158997858,23.35814331953857,8.59572827044001,True
4918,Khammam,2021-12-24,0.0,15.042857142857141,32.385714285714286,23.714285714285715,32.31070195201546,23.791803953061414,8.518897998954042,True
4919,Khammam,2021-12-25,0.0,17.58095238095238,32.31428571428572,24.947619047619046,32.04341312312569,24.66482208657954,7.378591036546148,True
4920,Khammam,2021-12-26,0.0,18.633333333333333,32.15238095238095,25.392857142857142,32.238547480384725,24.938257263654826,7.300290216729898,True
4921,Khammam,2021-12-27,0.0,19.04285714285714,32.09047619047619,25.566666666666666,32.01986363929952,25.13880561315272,6.881058026146803,True
4922,Khammam,2021-12-28,0.0,18.371428571428574,31.261904761904763,24.816666666666666,31.66147435772619,24.6405391928714,7.020935164854787,True
4923,Khammam,2021-12-29,0.0,19.13809523809524,32.3,25.719047619047622,32.29959891486162,25.519181890001594,6.780417024860025,True
4924,Khammam,2021-12-30,0.0,19.185714285714283,31.842857142857145,25.514285714285712,32.05841200897734,25.301512860333347,6.7568991486439955,True
4925,Khammam,2021-12-31,0.0,18.76666666666667,31.642857142857142,25.204761904761902,31.729317459415796,25.154646396048246,6.57467106336755,True
4926,Khammam,2022-01-01,0.0,18.747619047619047,32.03333333333333,25.390476190476193,32.295705732708136,25.37863154519603,6.917074187512107,True
4927,Khammam,2022-01-02,0.0,19.02857142857143,31.5,25.264285714285712,31.594022673503662,25.28031555713715,6.313707116366512,True
4928,Khammam,2022-01-03,0.0,18.32857142857143,32.23809523809524,25.283333333333335,32.44546120342185,25.333250069376874,7.112211134044976,True
4929,Khammam,2022-01-04,0.0,17.41904761904762,31.87142857142857,24.645238095238092,31.85883292547661,24.840890197546557,7.017942727930052,True
4930,Khammam,2022-01-05,0.0,17.514285714285716,31.32857142857143,24.42142857142857,31.716434166905692,24.735855000059228,6.980579166846464,True
4931,Khammam,2022-01-06,0.0,17.357142857142858,31.728571428571428,24.54285714285714,31.87266001752301,24.8225224808018,7.050137536721209,True
4932,Khammam,2022-01-07,0.0,17.885714285714286,32.042857142857144,24.964285714285715,32.230347206226746,25.106051960442528,7.124295245784218,True
4933,Khammam,2022-01-08,0.0,18.53333333333333,31.81904761904762,25.176190476190477,31.832695418400768,25.21152712266443,6.621168295736336,True
4934,Khammam,2022-01-09,0.0,19.02857142857143,31.785714285714285,25.407142857142855,32.03793056810274,25.382292406810603,6.655638161292135,True
4935,Khammam,2022-01-10,0.0,19.276190476190475,31.261904761904763,25.26904761904762,31.46671283630947,25.27124270871689,6.1954701275925785,True
4936,Khammam,2022-01-11,0.0,19.623809523809523,31.433333333333334,25.52857142857143,31.816358304812745,25.51840304432065,6.297955260492095,True
4937,Khammam,2022-01-12,0.1952380952380952,21.58095238095238,32.00952380952381,26.795238095238098,32.031105087074565,26.507118476503436,5.523986610571129,True
4938,Khammam,2022-01-13,17.271428571428572,21.152380952380952,30.04285714285714,25.597619047619045,30.645390417920304,25.469949695173675,5.175440722746629,True
4939,Khammam,2022-01-14,10.314285714285713,19.85238095238095,27.68095238095238,23.76666666666667,28.90650926308961,24.23806371866375,4.668445544425861,True
4940,Khammam,2022-01-15,0.7904761904761906,20.76666666666667,28.79047619047619,24.77857142857143,30.026984709767454,25.213224419015365,4.813760290752089,True
4941,Khammam,2022-01-16,0.7904761904761906,20.952380952380953,31.43809523809524,26.195238095238096,31.508815547880367,26.125852014104524,5.382963533775843,True
4942,Khammam,2022-01-17,0.38095238095238093,20.561904761904763,31.200000000000003,25.88095238095238,31.106575498962524,25.72074551899984,5.385829979962683,True
4943,Khammam,2022-01-18,0.0,19.19047619047619,31.080952380952382,25.135714285714286,30.960786313288597,25.231171254412015,5.729615058876583,True
4944,Khammam,2022-01-19,0.0,17.39047619047619,31.47142857142857,24.43095238095238,31.499430705483103,24.780217057308377,6.719213648174726,True
4945,Khammam,2022-01-20,0.0,16.961904761904762,31.961904761904766,24.461904761904766,31.698278307049165,24.852660994015874,6.845617313033291,True
4946,Khammam,2022-01-21,0.0,18.41904761904762,32.21904761904762,25.31904761904762,32.06305538334349,25.46804298208223,6.595012401261258,True
4947,Khammam,2022-01-22,0.0,18.423809523809524,32.96190476190476,25.69285714285714,32.50841758799675,25.638563163216368,6.869854424780385,True
